date;heure;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;outdoorTemp;outletWaterTemp;PCforHeat;206;time;tempToKeep;hygroToKeep
2023-11-18;18:03:43;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8C;8E;8C;9A;A0;91;1;0D;18;0;0;50;29;45;8C;25;28;50;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2B;1;1;1;1;0;0;0;64;14.0;47.0;1.6;;2023-11-18 18:03:43;20.598585;79.49376749999999
2023-11-18;18:04:09;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8C;8E;8C;9A;A0;91;1;0D;18;0;0;50;29;46;8C;24;28;50;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2B;1;1;1;1;0;0;0;64;14.0;47.0;1.6;;2023-11-18 18:04:09;20.6100825;79.492985
2023-11-18;18:04:35;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8C;8E;8C;9B;A0;92;1;0D;18;0;0;F4;28;45;8C;24;28;50;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2B;1;1;1;1;0;0;0;C0;14.0;47.0;1.6;;2023-11-18 18:04:35;20.6215125;79.4925825
2023-11-18;18:05:01;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8C;8E;8C;9B;A0;91;1;0D;17;0;0;F4;28;45;8C;24;28;50;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2B;1;1;1;1;0;0;0;C2;14.0;47.0;1.6;;2023-11-18 18:05:01;20.6331675;79.49229
2023-11-18;18:05:27;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8B;8E;8C;9A;A0;91;1;0D;18;0;0;98;28;44;8A;23;28;50;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2B;1;1;1;1;0;0;0;23;14.0;47.0;1.6;;2023-11-18 18:05:27;20.6453325;79.49092000000002
2023-11-18;18:05:53;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8B;8E;8C;9A;A0;92;1;0D;17;0;0;98;28;44;8A;24;28;50;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2B;1;1;1;1;0;0;0;22;14.0;47.0;1.6;;2023-11-18 18:05:53;20.6567825;79.48970499999999
2023-11-18;18:06:19;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8B;8E;8C;9A;A0;92;1;0D;17;0;0;3B;28;44;8A;24;28;50;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;80;14.0;47.0;1.6;;2023-11-18 18:06:19;20.668155;79.48935499999999
2023-11-18;18:06:45;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8B;8E;8C;9B;A0;91;1;0D;18;0;0;E2;27;44;8A;25;29;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;D8;14.0;47.0;1.6;;2023-11-18 18:06:45;20.67958;79.48925
2023-11-18;18:07:11;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8C;8E;8C;9B;A0;92;1;0D;18;0;0;3B;28;43;89;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;80;14.0;47.0;1.6;;2023-11-18 18:07:11;20.690732500000003;79.489995
2023-11-18;18:07:37;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8C;8E;8C;9B;A0;92;1;0D;17;0;0;3B;28;44;89;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;80;14.0;47.0;1.6;;2023-11-18 18:07:37;20.702235;79.49269
2023-11-18;18:08:03;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8B;8E;8C;9B;A0;92;1;0D;18;0;0;E2;27;43;89;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;DB;14.0;47.0;1.6;;2023-11-18 18:08:03;20.71328;79.4961825
2023-11-18;18:08:29;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8B;8E;8C;9B;A0;92;1;0D;18;0;0;3B;28;43;89;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;81;14.0;47.0;1.6;;2023-11-18 18:08:29;20.7241825;79.49934999999999
2023-11-18;18:08:55;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8B;8E;8C;9B;A0;92;1;0D;18;0;0;86;27;42;89;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;38;14.0;47.0;1.6;;2023-11-18 18:08:55;20.734775000000003;79.50225999999999
2023-11-18;18:09:21;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8B;8E;8C;9B;A0;91;1;0D;17;0;0;86;27;43;89;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;39;14.0;47.0;1.6;;2023-11-18 18:09:21;20.7452775;79.5059575
2023-11-18;18:09:47;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8B;8E;8C;9B;A0;92;1;0D;18;0;0;86;27;43;89;23;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;38;14.0;47.0;1.6;;2023-11-18 18:09:47;20.755795;79.51019500000001
2023-11-18;18:10:13;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8C;8E;8C;9B;A0;92;1;0D;18;0;0;E2;27;43;88;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;DB;14.0;47.0;1.6;;2023-11-18 18:10:13;20.766535;79.51487499999999
2023-11-18;18:10:39;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;BF;94;AF;8C;8E;8C;9B;A0;92;1;0D;17;0;0;CD;26;42;88;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;29;1;1;1;1;0;0;0;F4;14.0;47.0;1.6;;2023-11-18 18:10:39;20.776725;79.51950500000001
2023-11-18;18:11:05;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8F;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;C0;94;AF;8C;8E;8C;9B;A0;92;1;0D;17;0;0;CD;26;41;88;24;27;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;29;1;1;1;1;0;0;0;F4;15.0;47.0;1.6;;2023-11-18 18:11:05;20.78685;79.524415
2023-11-18;18:11:31;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8F;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;C0;94;AF;8C;8E;8C;9B;A0;92;1;0D;18;0;0;29;27;42;88;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;29;1;1;1;1;0;0;0;94;15.0;47.0;1.6;;2023-11-18 18:11:31;20.7968575;79.530015
2023-11-18;18:11:57;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;C0;94;AF;8B;8E;8C;9B;A0;92;1;0D;18;0;0;29;27;42;88;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;29;1;1;1;1;0;0;0;96;14.0;47.0;1.6;;2023-11-18 18:11:57;20.8063825;79.5356075
2023-11-18;18:12:23;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;C0;94;AF;8B;8E;8C;9B;A0;92;1;0D;18;0;0;CD;26;42;88;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;29;1;1;1;1;0;0;0;F3;14.0;47.0;1.6;;2023-11-18 18:12:23;20.815745;79.5402825
2023-11-18;18:12:49;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;C0;94;AF;8B;8E;8C;9A;A0;92;1;0D;18;0;0;CD;26;41;88;23;27;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;29;1;1;1;1;0;0;0;F7;14.0;47.0;1.6;;2023-11-18 18:12:49;20.825225;79.54614000000001
2023-11-18;18:13:15;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;C0;94;AF;8B;8E;8C;9B;A0;92;1;0D;17;0;0;CD;26;42;88;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;29;1;1;1;1;0;0;0;F4;14.0;47.0;1.6;;2023-11-18 18:13:15;20.8343125;79.5529525
2023-11-18;18:13:41;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;C0;94;AF;8B;8E;8C;9B;A0;92;1;0D;18;0;0;29;27;42;88;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;29;1;1;1;1;0;0;0;96;14.0;47.0;1.6;;2023-11-18 18:13:41;20.843175;79.55957000000001
2023-11-18;18:14:07;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;C0;94;AF;8C;8E;8C;9B;A0;92;1;0D;18;0;0;86;27;42;88;24;28;4F;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;2A;1;1;1;1;0;0;0;37;14.0;47.0;1.6;;2023-11-18 18:14:07;20.85222;79.5663625
2023-11-18;18:14:33;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8E;AC;AF;32;32;AE;A4;32;32;32;80;AE;AF;C0;94;AF;8B;8E;8C;9B;A0;92;1;0D;17;0;0;CD;26;42;88;24;27;4E;01;1;1;C7;1A;0;08;17;0;1;0;0;1;0;0;0D;2;09;29;1;1;1;1;0;0;0;F6;14.0;47.0;1.6;;2023-11-18 18:14:33;20.861287500000003;79.57329
